applicant_id,age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,missed_payments_12m,debt_to_income,home_ownership,loan_purpose,default
APP100861,62,691000.0,8.6,298000.0,36,11.23,626.0,1,2,0.144,RENT,business,0
APP100862,26,445000.0,4.6,558000.0,48,9.94,672.0,1,1,0.313,OWN,personal,0
APP100863,55,489000.0,5.1,232000.0,36,10.18,780.0,2,0,0.158,MORTGAGE,debt_consolidation,0
APP100864,59,509000.0,22.6,809000.0,12,5.0,819.0,0,0,1.589,RENT,personal,1
APP100865,52,504000.0,8.0,650000.0,36,8.27,694.0,1,1,0.43,OWN,home_improvement,1
APP100866,57,671000.0,3.3,926000.0,36,5.44,715.0,0,2,0.46,RENT,debt_consolidation,1
APP100867,58,751000.0,6.7,1064000.0,36,9.2,832.0,2,0,0.472,MORTGAGE,medical,1
APP100868,41,688000.0,9.8,820000.0,36,8.21,671.0,0,0,0.397,MORTGAGE,debt_consolidation,0
APP100869,22,571000.0,8.1,472000.0,48,8.64,682.0,2,0,0.207,MORTGAGE,business,1
APP100870,41,409000.0,0.6,605000.0,60,5.92,697.0,1,0,0.296,RENT,personal,1
APP100871,30,364000.0,5.0,280000.0,60,5.21,723.0,0,1,0.154,OWN,medical,1
APP100872,26,545000.0,6.9,157000.0,36,6.09,734.0,0,1,0.096,RENT,education,0
APP100873,26,452000.0,6.5,459000.0,48,8.18,657.0,2,0,0.254,MORTGAGE,home_improvement,0
APP100874,52,741000.0,3.6,225000.0,36,6.97,737.0,0,0,0.101,MORTGAGE,debt_consolidation,0
APP100875,43,664000.0,8.2,731000.0,36,8.06,783.0,0,0,0.367,MORTGAGE,personal,0
APP100876,45,842000.0,10.8,1344000.0,48,5.25,637.0,1,1,0.399,OWN,personal,0
APP100877,54,517000.0,1.1,584000.0,24,7.49,721.0,1,0,0.565,RENT,personal,1
APP100878,45,692000.0,1.0,315000.0,60,10.57,642.0,2,1,0.091,RENT,home_improvement,1
APP100879,49,930000.0,6.7,325000.0,36,8.23,645.0,1,0,0.116,MORTGAGE,business,0
APP100880,24,506000.0,8.7,337000.0,24,8.37,782.0,1,0,0.333,RENT,personal,1
APP100881,59,717000.0,3.2,259000.0,24,8.39,734.0,2,0,0.181,RENT,business,1
APP100882,41,364000.0,0.6,355000.0,60,6.37,672.0,0,0,0.195,RENT,medical,0
APP100883,27,606000.0,5.0,779000.0,24,11.09,762.0,2,0,0.643,RENT,home_improvement,0
APP100884,57,841000.0,6.6,929000.0,48,8.29,832.0,2,0,0.276,RENT,debt_consolidation,0
APP100885,54,548000.0,4.0,573000.0,36,7.89,679.0,3,1,0.349,RENT,personal,1
APP100886,23,596000.0,,466000.0,48,9.01,655.0,1,0,0.195,RENT,home_improvement,1
APP100887,29,542000.0,6.3,217000.0,48,9.57,707.0,1,0,0.1,MORTGAGE,business,0
APP100888,21,469000.0,2.9,504000.0,84,5.0,610.0,1,0,0.154,MORTGAGE,medical,1
APP100889,33,607000.0,3.1,460000.0,36,7.62,702.0,2,0,0.253,RENT,education,0
APP100890,25,539000.0,5.1,320000.0,36,12.42,700.0,1,0,0.198,OWN,debt_consolidation,0
APP100891,52,587000.0,3.8,649000.0,24,11.14,753.0,2,0,0.553,RENT,personal,0
APP100892,44,651000.0,1.0,455000.0,36,7.27,680.0,1,0,0.233,RENT,home_improvement,1
APP100893,65,879000.0,6.0,346000.0,60,9.1,763.0,2,0,0.079,MORTGAGE,debt_consolidation,0
APP100894,54,529000.0,3.2,450000.0,24,6.78,673.0,1,0,0.425,MORTGAGE,debt_consolidation,0
APP100895,48,582000.0,3.7,331000.0,84,8.28,675.0,2,1,0.081,RENT,home_improvement,0
APP100896,43,268000.0,2.1,325000.0,12,6.49,610.0,1,1,1.213,MORTGAGE,medical,1
APP100897,23,639000.0,13.6,139000.0,60,6.45,651.0,1,1,0.044,RENT,personal,0
APP100898,24,670000.0,7.7,929000.0,48,6.2,733.0,2,1,0.347,RENT,home_improvement,1
APP100899,48,689000.0,15.8,564000.0,60,11.2,773.0,1,1,0.164,RENT,home_improvement,0
APP100900,21,444000.0,4.0,77000.0,36,6.44,646.0,2,1,0.058,OWN,education,1
APP100901,22,445000.0,8.0,153000.0,48,10.01,728.0,1,1,0.086,RENT,medical,1
APP100902,30,444000.0,6.0,675000.0,12,6.55,747.0,0,1,1.52,RENT,personal,1
APP100903,60,681000.0,3.0,632000.0,36,6.3,611.0,0,2,0.309,RENT,personal,0
APP100904,41,426000.0,4.0,539000.0,60,8.36,744.0,1,0,0.253,RENT,home_improvement,0
APP100905,52,619000.0,7.7,885000.0,24,5.0,671.0,1,2,0.715,OWN,personal,1
APP100906,39,374000.0,2.1,230000.0,60,8.96,697.0,2,1,0.123,OWN,business,1
APP100907,28,626000.0,10.0,590000.0,36,7.2,724.0,1,0,0.314,OWN,education,0
APP100908,37,576000.0,5.7,630000.0,36,6.29,587.0,3,0,0.365,MORTGAGE,medical,1
APP100909,25,446000.0,9.2,611000.0,48,5.82,711.0,1,1,0.342,RENT,business,1
APP100910,55,665000.0,6.6,505000.0,12,11.84,706.0,2,0,0.759,OWN,home_improvement,0
APP100911,29,404000.0,1.1,618000.0,48,7.42,676.0,0,1,0.382,OWN,education,1
APP100912,37,704000.0,5.0,725000.0,60,7.33,612.0,0,1,0.206,OWN,personal,0
APP100913,65,696000.0,10.2,986000.0,12,9.42,731.0,4,1,1.417,MORTGAGE,education,1
APP100914,47,694000.0,5.6,188000.0,24,5.65,733.0,0,0,0.135,RENT,home_improvement,0
APP100915,41,451000.0,5.1,371000.0,12,10.0,610.0,1,0,0.823,MORTGAGE,personal,1
APP100916,45,709000.0,5.6,291000.0,36,7.42,806.0,0,0,0.137,RENT,personal,0
APP100917,56,752000.0,0.9,1107000.0,48,5.0,736.0,1,0,0.368,RENT,personal,0
APP100918,32,735000.0,10.9,361000.0,60,6.33,755.0,1,1,0.098,RENT,debt_consolidation,1
APP100919,49,769000.0,0.4,910000.0,36,5.09,677.0,3,0,0.394,RENT,personal,0
APP100920,60,803000.0,12.4,194000.0,24,7.68,642.0,2,3,0.121,OWN,home_improvement,0
APP100921,46,757000.0,3.8,334000.0,12,5.75,768.0,2,0,0.441,OWN,debt_consolidation,1
APP100922,41,824000.0,7.0,506000.0,36,5.51,730.0,0,1,0.205,RENT,medical,0
APP100923,27,253000.0,0.8,325000.0,36,8.14,714.0,0,0,0.428,RENT,education,1
APP100924,32,455000.0,8.6,234000.0,60,7.6,656.0,2,1,0.103,RENT,business,0
APP100925,63,495000.0,7.6,661000.0,24,10.16,538.0,0,2,0.668,MORTGAGE,debt_consolidation,1
APP100926,45,767000.0,7.3,992000.0,60,10.06,730.0,3,1,0.259,MORTGAGE,personal,1
APP100927,34,236000.0,0.7,375000.0,36,7.64,764.0,1,0,0.53,RENT,home_improvement,0
APP100928,39,249000.0,2.7,282000.0,60,8.6,757.0,1,0,0.227,MORTGAGE,education,0
APP100929,47,448000.0,6.7,481000.0,60,5.0,787.0,1,0,0.215,RENT,education,0
APP100930,45,388000.0,10.7,397000.0,60,9.03,663.0,3,0,0.205,OWN,personal,0
APP100931,52,630000.0,2.3,195000.0,36,8.4,697.0,1,0,0.103,MORTGAGE,business,0
APP100932,32,308000.0,2.4,275000.0,36,9.6,690.0,1,0,0.298,RENT,personal,0
APP100933,50,373000.0,6.4,516000.0,24,6.83,570.0,3,1,0.692,RENT,home_improvement,1
APP100934,40,741000.0,21.4,134000.0,24,6.85,693.0,1,1,0.09,MORTGAGE,debt_consolidation,0
APP100935,63,667000.0,3.0,223000.0,48,6.86,670.0,1,2,0.084,MORTGAGE,education,0
APP100936,28,183000.0,3.8,187000.0,84,10.66,757.0,0,1,0.146,RENT,medical,0
APP100937,27,345000.0,3.3,475000.0,48,8.12,755.0,0,0,0.344,RENT,medical,0
APP100938,41,540000.0,4.6,322000.0,36,5.0,630.0,1,2,0.199,MORTGAGE,home_improvement,0
APP100939,43,590000.0,11.3,834000.0,24,8.92,666.0,5,3,0.707,RENT,debt_consolidation,1
APP100940,52,570000.0,4.8,364000.0,48,6.48,709.0,1,1,0.16,RENT,education,0
APP100941,39,933000.0,22.7,770000.0,24,9.89,667.0,1,0,0.413,RENT,home_improvement,1
APP100942,62,1010000.0,5.5,1547000.0,12,8.69,725.0,2,0,1.532,RENT,personal,1
APP100943,42,599000.0,12.0,453000.0,12,10.23,761.0,0,1,0.756,OWN,business,1
APP100944,26,256000.0,,261000.0,60,9.79,741.0,2,0,0.204,RENT,medical,1
APP100945,26,391000.0,1.7,589000.0,36,9.56,624.0,1,1,0.502,RENT,personal,1
APP100946,64,721000.0,4.8,385000.0,84,10.0,680.0,0,0,0.076,MORTGAGE,debt_consolidation,0
APP100947,27,493000.0,7.4,140000.0,36,9.29,795.0,0,2,0.095,MORTGAGE,medical,0
APP100948,63,752000.0,2.7,1157000.0,48,5.97,678.0,0,0,0.385,RENT,debt_consolidation,1
APP100949,33,909000.0,10.8,874000.0,60,5.0,738.0,1,0,0.192,MORTGAGE,medical,0
APP100950,25,185000.0,3.5,287000.0,60,5.67,590.0,0,0,0.31,OWN,education,0
APP100951,34,403000.0,2.1,567000.0,24,9.11,798.0,0,0,0.703,RENT,medical,0
APP100952,48,1009000.0,20.0,1021000.0,24,5.0,806.0,0,0,0.506,MORTGAGE,education,0
APP100953,40,443000.0,2.6,369000.0,24,7.47,795.0,3,0,0.416,RENT,personal,0
APP100954,56,745000.0,,631000.0,36,6.92,643.0,0,1,0.282,RENT,business,0
APP100955,48,731000.0,8.2,286000.0,24,10.19,797.0,1,0,0.196,RENT,personal,0
APP100956,39,716000.0,3.9,578000.0,48,7.24,627.0,2,1,0.202,MORTGAGE,personal,0
APP100957,49,856000.0,2.1,1148000.0,36,6.69,803.0,1,0,0.447,MORTGAGE,medical,0
APP100958,64,721000.0,3.1,1142000.0,84,10.4,587.0,1,0,0.226,MORTGAGE,home_improvement,0
APP100959,39,420000.0,16.5,648000.0,60,7.3,784.0,0,1,0.309,OWN,debt_consolidation,0
APP100960,27,398000.0,7.6,615000.0,48,6.94,702.0,1,1,0.386,RENT,personal,1
APP100961,39,915000.0,8.6,162000.0,48,6.42,777.0,0,0,0.044,OWN,business,0
APP100962,58,459000.0,6.1,412000.0,12,8.13,728.0,1,1,0.898,RENT,debt_consolidation,1
APP100963,30,587000.0,6.9,258000.0,12,6.77,761.0,0,0,0.44,MORTGAGE,personal,0
APP100964,63,295000.0,3.7,307000.0,36,6.78,826.0,1,1,0.347,MORTGAGE,education,0
APP100965,47,397000.0,5.6,604000.0,60,10.69,789.0,2,1,0.304,RENT,personal,0
APP100966,48,679000.0,0.7,965000.0,12,7.61,756.0,0,0,1.421,MORTGAGE,business,1
APP100967,35,582000.0,9.7,819000.0,36,6.51,754.0,0,0,0.469,RENT,debt_consolidation,0
APP100968,62,609000.0,3.6,414000.0,60,5.31,767.0,5,0,0.136,RENT,home_improvement,1
APP100969,22,281000.0,1.8,246000.0,36,7.94,766.0,2,1,0.292,RENT,debt_consolidation,0
APP100970,34,224000.0,5.8,125000.0,60,6.27,723.0,2,0,0.112,MORTGAGE,home_improvement,0
APP100971,39,641000.0,,611000.0,60,6.69,698.0,1,1,0.191,OWN,business,0
APP100972,42,574000.0,9.5,339000.0,12,5.63,661.0,0,1,0.591,OWN,education,0
APP100973,42,333000.0,4.9,440000.0,48,7.93,741.0,1,0,0.33,RENT,home_improvement,1
APP100974,27,454000.0,3.1,374000.0,24,5.0,742.0,0,0,0.412,MORTGAGE,personal,0
APP100975,31,583000.0,5.0,680000.0,36,8.41,,0,1,0.389,OWN,personal,1
APP100976,25,525000.0,12.9,743000.0,60,6.3,849.0,0,0,0.283,RENT,home_improvement,0
APP100977,46,660000.0,9.7,386000.0,12,9.08,793.0,2,0,0.585,OWN,debt_consolidation,0
APP100978,36,562000.0,7.5,591000.0,60,8.57,787.0,1,0,0.21,RENT,home_improvement,1
APP100979,46,540000.0,10.0,743000.0,84,7.73,713.0,2,0,0.197,RENT,personal,0
APP100980,47,636000.0,8.0,972000.0,48,9.36,661.0,0,2,0.382,RENT,debt_consolidation,1
APP100981,52,701000.0,2.4,271000.0,36,10.93,760.0,1,0,0.129,RENT,business,0
APP100982,45,780000.0,8.7,888000.0,24,10.29,727.0,2,1,0.569,MORTGAGE,personal,1
APP100983,50,798000.0,10.8,623000.0,36,5.0,756.0,3,0,0.26,RENT,business,0
APP100984,47,565000.0,11.2,319000.0,24,6.17,692.0,0,0,0.282,RENT,personal,0
APP100985,50,669000.0,2.0,253000.0,12,6.44,,1,0,0.378,RENT,personal,0
APP100986,48,649000.0,3.4,648000.0,12,8.9,692.0,1,0,0.998,RENT,home_improvement,1
APP100987,35,390000.0,3.0,247000.0,48,6.35,759.0,1,0,0.158,RENT,debt_consolidation,0
APP100988,32,420000.0,4.0,470000.0,12,6.26,722.0,1,0,1.119,OWN,education,0
APP100989,56,772000.0,7.0,430000.0,36,5.88,784.0,1,1,0.186,OWN,personal,1
APP100990,36,741000.0,5.7,112000.0,48,8.16,669.0,1,0,0.038,RENT,personal,0
APP100991,45,317000.0,5.7,400000.0,24,8.9,670.0,1,0,0.631,MORTGAGE,business,1
APP100992,29,688000.0,,264000.0,36,5.0,713.0,0,0,0.128,RENT,personal,0
APP100993,40,704000.0,3.3,363000.0,12,6.37,680.0,2,0,0.516,RENT,home_improvement,0
APP100994,44,685000.0,11.8,337000.0,24,5.0,673.0,3,0,0.246,RENT,business,0
APP100995,49,637000.0,10.8,412000.0,24,5.0,729.0,2,0,0.323,MORTGAGE,home_improvement,0
APP100996,44,630000.0,4.8,538000.0,24,8.57,700.0,1,1,0.427,RENT,education,1
APP100997,37,480000.0,8.7,637000.0,36,8.19,669.0,0,0,0.442,MORTGAGE,personal,0
APP100998,64,687000.0,6.6,751000.0,24,7.88,692.0,1,0,0.547,RENT,debt_consolidation,1
APP100999,44,404000.0,9.3,146000.0,36,10.99,770.0,1,0,0.12,OWN,debt_consolidation,0
APP101000,57,438000.0,8.9,182000.0,48,5.0,715.0,1,0,0.104,RENT,business,0
APP101001,54,985000.0,5.1,1358000.0,48,5.0,649.0,1,1,0.345,MORTGAGE,personal,0
APP101002,46,627000.0,7.6,321000.0,36,5.03,716.0,0,0,0.171,OWN,debt_consolidation,0
APP101003,60,723000.0,6.9,338000.0,60,5.0,639.0,0,1,0.093,RENT,education,0
APP101004,26,464000.0,5.2,72000.0,60,6.15,820.0,1,0,0.031,RENT,debt_consolidation,0
APP101005,62,551000.0,4.4,701000.0,48,8.78,722.0,0,2,0.318,OWN,personal,0
APP101006,59,738000.0,15.0,901000.0,36,8.15,857.0,0,1,0.407,RENT,education,0
APP101007,43,584000.0,5.2,382000.0,12,9.76,699.0,1,1,0.654,RENT,education,1
APP101008,54,644000.0,8.3,103000.0,36,8.32,708.0,1,0,0.053,RENT,medical,0
APP101009,44,573000.0,14.3,739000.0,36,6.61,664.0,1,1,0.43,OWN,debt_consolidation,0
APP101010,33,611000.0,7.6,180000.0,84,6.34,723.0,1,1,0.042,RENT,debt_consolidation,0
APP101011,56,702000.0,7.3,574000.0,84,8.46,673.0,1,1,0.117,RENT,personal,0
APP101012,32,563000.0,5.2,770000.0,24,5.0,641.0,1,1,0.684,OWN,debt_consolidation,1
APP101013,35,650000.0,7.0,328000.0,84,5.0,798.0,1,0,0.072,RENT,education,0
APP101014,44,538000.0,4.1,377000.0,48,8.36,730.0,0,0,0.175,OWN,business,0
APP101015,58,868000.0,24.6,962000.0,48,8.02,747.0,1,1,0.277,RENT,personal,0
APP101016,38,718000.0,1.5,809000.0,60,10.95,735.0,0,0,0.225,OWN,personal,0
APP101017,43,422000.0,4.6,346000.0,36,9.03,715.0,1,1,0.273,OWN,medical,0
APP101018,22,193000.0,7.7,150000.0,36,8.18,621.0,2,0,0.259,MORTGAGE,home_improvement,0
APP101019,26,577000.0,7.3,438000.0,60,6.81,634.0,1,1,0.152,OWN,debt_consolidation,0
APP101020,23,343000.0,4.1,293000.0,24,5.72,793.0,1,1,0.427,RENT,debt_consolidation,0
APP101021,24,244000.0,1.0,159000.0,48,6.88,691.0,0,1,0.163,MORTGAGE,debt_consolidation,0
APP101022,60,764000.0,1.8,399000.0,60,9.6,737.0,1,0,0.104,MORTGAGE,debt_consolidation,1
APP101023,58,648000.0,6.0,394000.0,60,8.52,739.0,1,1,0.122,MORTGAGE,personal,0
APP101024,57,411000.0,0.7,346000.0,24,9.56,683.0,2,0,0.421,RENT,medical,1
APP101025,23,774000.0,8.0,545000.0,48,7.73,668.0,1,0,0.176,OWN,home_improvement,0
APP101026,24,289000.0,11.4,289000.0,12,5.52,650.0,2,0,1.0,MORTGAGE,business,1
APP101027,33,543000.0,9.0,578000.0,60,10.05,674.0,1,0,0.213,MORTGAGE,personal,0
APP101028,46,366000.0,10.3,584000.0,36,9.85,685.0,2,0,0.532,RENT,personal,0
APP101029,36,516000.0,0.8,538000.0,48,7.91,652.0,0,1,0.261,MORTGAGE,business,0
APP101030,42,456000.0,4.2,554000.0,60,8.72,584.0,2,2,0.243,OWN,debt_consolidation,0
APP101031,28,567000.0,2.2,166000.0,36,8.6,738.0,1,1,0.098,RENT,personal,0
APP101032,53,580000.0,1.2,727000.0,36,6.47,794.0,1,0,0.418,MORTGAGE,personal,0
APP101033,35,706000.0,3.6,627000.0,36,6.93,620.0,0,2,0.296,RENT,debt_consolidation,0
APP101034,23,493000.0,14.1,693000.0,48,5.5,626.0,0,1,0.351,RENT,personal,0
APP101035,54,533000.0,16.6,830000.0,48,6.92,682.0,2,2,0.389,MORTGAGE,personal,1
APP101036,61,682000.0,2.5,330000.0,60,9.77,790.0,2,0,0.097,MORTGAGE,medical,0
APP101037,21,404000.0,5.5,605000.0,12,9.35,640.0,2,0,1.498,RENT,home_improvement,1
APP101038,40,300000.0,6.9,337000.0,36,8.73,616.0,2,1,0.374,MORTGAGE,debt_consolidation,1
APP101039,58,491000.0,4.3,600000.0,36,9.61,524.0,2,2,0.407,RENT,education,1
APP101040,52,594000.0,11.9,496000.0,12,6.7,721.0,1,1,0.835,OWN,personal,1
APP101041,59,881000.0,3.6,585000.0,48,5.0,607.0,1,2,0.166,RENT,education,1
APP101042,39,627000.0,3.1,821000.0,36,7.15,729.0,2,1,0.436,OWN,business,0
APP101043,37,451000.0,,82000.0,12,7.33,737.0,0,1,0.182,RENT,personal,0
APP101044,52,683000.0,4.2,638000.0,48,8.99,811.0,0,0,0.234,MORTGAGE,business,0
APP101045,27,120000.0,0.2,50000.0,36,8.63,754.0,3,0,0.139,OWN,personal,0
APP101046,31,404000.0,4.4,210000.0,48,9.72,633.0,1,0,0.13,MORTGAGE,debt_consolidation,1
APP101047,48,667000.0,5.7,801000.0,24,5.0,670.0,2,1,0.6,MORTGAGE,personal,0
APP101048,51,653000.0,6.0,813000.0,12,5.74,777.0,2,0,1.245,MORTGAGE,home_improvement,1
APP101049,26,350000.0,2.1,504000.0,12,7.3,640.0,1,0,1.44,MORTGAGE,home_improvement,1
APP101050,43,573000.0,5.9,680000.0,36,8.55,637.0,2,2,0.396,RENT,business,1
APP101051,37,592000.0,5.8,668000.0,48,12.11,708.0,3,0,0.282,MORTGAGE,personal,0
APP101052,43,577000.0,,877000.0,48,5.35,701.0,0,1,0.38,RENT,medical,0
APP101053,64,872000.0,9.1,810000.0,12,5.94,708.0,2,1,0.929,MORTGAGE,home_improvement,1
APP101054,24,466000.0,2.0,512000.0,48,6.57,650.0,1,1,0.275,MORTGAGE,education,0
APP101055,65,768000.0,4.3,1082000.0,36,5.86,668.0,1,0,0.47,RENT,medical,0
APP101056,41,765000.0,1.0,962000.0,60,5.55,747.0,0,0,0.252,MORTGAGE,business,1
APP101057,55,807000.0,8.6,1022000.0,24,7.6,709.0,2,0,0.633,OWN,business,0
APP101058,40,779000.0,2.3,723000.0,48,9.66,786.0,3,1,0.232,RENT,debt_consolidation,0
APP101059,34,474000.0,10.1,434000.0,48,7.76,651.0,0,1,0.229,RENT,debt_consolidation,1
APP101060,55,466000.0,10.4,508000.0,48,5.61,701.0,1,1,0.273,OWN,personal,1
APP101061,51,590000.0,4.6,688000.0,36,7.07,647.0,1,0,0.389,OWN,home_improvement,1
APP101062,27,432000.0,4.5,407000.0,12,5.22,749.0,0,0,0.942,MORTGAGE,home_improvement,1
APP101063,52,798000.0,1.4,334000.0,24,9.66,711.0,0,0,0.209,RENT,debt_consolidation,0
APP101064,54,469000.0,5.4,239000.0,60,10.74,723.0,1,1,0.102,OWN,education,1
APP101065,38,575000.0,9.1,497000.0,48,5.0,653.0,2,1,0.216,RENT,debt_consolidation,0
APP101066,62,761000.0,6.5,339000.0,36,8.0,586.0,2,1,0.148,RENT,personal,1
APP101067,49,714000.0,12.9,546000.0,36,5.79,788.0,0,1,0.255,OWN,medical,0
APP101068,36,487000.0,3.9,177000.0,12,7.64,768.0,1,0,0.363,MORTGAGE,medical,0
APP101069,21,477000.0,3.9,173000.0,36,7.31,771.0,1,0,0.121,RENT,personal,0
APP101070,51,748000.0,2.5,1027000.0,48,5.0,747.0,3,0,0.343,MORTGAGE,education,1
APP101071,30,884000.0,18.6,828000.0,24,10.16,763.0,0,0,0.468,RENT,education,0
APP101072,55,602000.0,1.4,772000.0,60,7.17,756.0,0,0,0.256,RENT,debt_consolidation,0
APP101073,44,496000.0,8.7,83000.0,12,6.47,614.0,2,2,0.167,OWN,business,0
APP101074,42,843000.0,,476000.0,48,7.76,706.0,1,0,0.141,RENT,personal,0
APP101075,28,364000.0,9.0,64000.0,36,5.58,782.0,2,0,0.059,MORTGAGE,medical,0
APP101076,53,869000.0,2.7,135000.0,60,7.1,791.0,2,1,0.031,OWN,personal,0
APP101077,28,675000.0,4.6,133000.0,60,5.0,738.0,1,0,0.039,RENT,personal,1
APP101078,39,801000.0,7.8,726000.0,36,5.0,554.0,0,0,0.302,MORTGAGE,medical,1
APP101079,58,739000.0,3.2,208000.0,36,5.37,746.0,0,0,0.094,RENT,education,0
APP101080,62,354000.0,4.1,463000.0,84,6.33,806.0,0,0,0.187,MORTGAGE,medical,0
APP101081,65,523000.0,3.2,470000.0,48,5.0,701.0,1,0,0.225,MORTGAGE,medical,0
APP101082,64,747000.0,5.6,378000.0,12,6.41,648.0,0,1,0.506,OWN,personal,1
APP101083,46,489000.0,5.4,668000.0,60,6.33,784.0,0,0,0.273,RENT,personal,0
APP101084,30,556000.0,14.4,494000.0,36,7.36,702.0,3,0,0.296,RENT,business,0
APP101085,58,785000.0,7.9,517000.0,24,8.85,698.0,2,0,0.329,MORTGAGE,business,0
APP101086,57,587000.0,1.7,571000.0,60,11.27,614.0,2,0,0.195,OWN,personal,0
APP101087,65,480000.0,1.9,540000.0,84,8.44,624.0,1,0,0.161,OWN,personal,1
APP101088,50,788000.0,8.8,757000.0,12,5.33,747.0,1,1,0.961,OWN,home_improvement,0
APP101089,27,553000.0,5.3,831000.0,36,8.97,617.0,2,1,0.501,MORTGAGE,home_improvement,1
APP101090,43,685000.0,17.9,454000.0,24,10.58,844.0,1,0,0.331,RENT,business,0
APP101091,41,817000.0,17.9,608000.0,60,5.04,865.0,0,0,0.149,OWN,business,0
APP101092,58,642000.0,2.5,896000.0,60,5.16,650.0,2,0,0.279,MORTGAGE,personal,1
APP101093,38,756000.0,6.5,812000.0,60,5.0,686.0,1,0,0.215,MORTGAGE,debt_consolidation,0
APP101094,35,505000.0,1.9,783000.0,12,6.26,727.0,4,0,1.55,MORTGAGE,education,1
APP101095,24,697000.0,8.7,905000.0,12,8.32,803.0,2,0,1.298,OWN,personal,1
APP101096,58,507000.0,15.8,453000.0,36,10.76,724.0,1,1,0.298,RENT,medical,0
APP101097,54,714000.0,5.9,764000.0,24,9.46,631.0,1,2,0.535,RENT,personal,1
APP101098,22,368000.0,3.8,272000.0,24,8.35,697.0,1,0,0.37,OWN,personal,0
APP101099,40,445000.0,7.0,149000.0,24,7.6,703.0,1,1,0.167,MORTGAGE,medical,0
APP101100,42,795000.0,9.9,589000.0,48,8.36,,0,0,0.185,OWN,personal,0
APP101101,42,754000.0,9.9,421000.0,48,8.49,807.0,0,0,0.14,MORTGAGE,personal,0
APP101102,62,367000.0,3.8,416000.0,60,10.37,652.0,1,1,0.227,RENT,medical,0
APP101103,27,557000.0,3.1,624000.0,12,7.45,714.0,1,1,1.12,OWN,home_improvement,1
APP101104,34,619000.0,6.3,934000.0,60,8.08,729.0,2,1,0.302,OWN,medical,0
APP101105,29,365000.0,4.1,97000.0,36,6.6,711.0,2,0,0.089,MORTGAGE,debt_consolidation,1
APP101106,31,454000.0,11.9,376000.0,36,7.75,731.0,0,0,0.276,RENT,personal,0
APP101107,61,425000.0,4.0,309000.0,48,6.94,709.0,2,0,0.182,RENT,business,1
APP101108,63,645000.0,5.6,590000.0,60,5.0,646.0,1,1,0.183,OWN,medical,0
APP101109,23,444000.0,6.9,144000.0,24,9.42,711.0,1,2,0.162,MORTGAGE,personal,1
APP101110,49,680000.0,1.4,587000.0,60,10.77,679.0,1,1,0.173,RENT,personal,1
APP101111,31,517000.0,3.4,570000.0,36,7.42,713.0,0,0,0.368,OWN,personal,1
APP101112,29,474000.0,17.4,287000.0,48,8.23,695.0,0,0,0.151,RENT,home_improvement,1
APP101113,34,605000.0,9.6,661000.0,60,9.4,846.0,0,0,0.219,MORTGAGE,business,0
APP101114,29,434000.0,4.0,232000.0,48,7.18,766.0,1,0,0.134,RENT,business,0
APP101115,43,472000.0,8.7,324000.0,48,7.92,620.0,1,1,0.172,RENT,personal,1
APP101116,65,543000.0,11.8,796000.0,36,7.02,710.0,1,2,0.489,RENT,business,0
APP101117,47,680000.0,4.5,127000.0,36,6.29,649.0,2,1,0.062,RENT,education,1
APP101118,53,747000.0,9.3,408000.0,60,8.65,652.0,1,1,0.109,MORTGAGE,debt_consolidation,0
APP101119,43,692000.0,8.4,1043000.0,84,8.63,,0,0,0.215,OWN,personal,0
APP101120,21,290000.0,1.9,105000.0,48,9.53,669.0,3,2,0.091,OWN,debt_consolidation,1
APP101121,24,474000.0,4.5,344000.0,60,7.49,675.0,2,1,0.145,RENT,debt_consolidation,1
APP101122,33,418000.0,14.7,338000.0,48,5.0,747.0,0,0,0.202,RENT,debt_consolidation,0
APP101123,31,493000.0,17.1,540000.0,60,9.94,733.0,1,1,0.219,RENT,debt_consolidation,0
APP101124,58,719000.0,9.7,746000.0,24,5.88,754.0,1,1,0.519,RENT,education,0
APP101125,58,677000.0,3.3,717000.0,36,5.85,817.0,1,1,0.353,RENT,debt_consolidation,1
APP101126,59,366000.0,0.5,554000.0,36,6.33,707.0,0,0,0.505,OWN,personal,0
APP101127,49,420000.0,2.9,302000.0,36,5.0,674.0,0,1,0.24,OWN,education,0
APP101128,46,492000.0,1.7,423000.0,48,7.02,720.0,1,0,0.215,RENT,debt_consolidation,1
APP101129,50,879000.0,15.4,1360000.0,84,8.86,744.0,2,1,0.221,MORTGAGE,personal,0
APP101130,39,373000.0,0.9,125000.0,60,6.55,736.0,2,1,0.067,OWN,education,0
APP101131,51,601000.0,2.0,916000.0,60,10.44,623.0,2,1,0.305,RENT,home_improvement,0
APP101132,56,697000.0,6.2,1063000.0,60,10.31,838.0,0,1,0.305,RENT,home_improvement,0
APP101133,55,606000.0,5.3,929000.0,60,9.46,666.0,0,0,0.307,OWN,education,0
APP101134,48,749000.0,14.2,185000.0,48,5.0,797.0,0,0,0.062,MORTGAGE,debt_consolidation,0
APP101135,23,283000.0,8.1,279000.0,24,10.65,769.0,1,0,0.493,MORTGAGE,business,1
APP101136,53,526000.0,4.7,718000.0,60,6.98,560.0,4,2,0.273,RENT,business,1
APP101137,37,832000.0,12.1,503000.0,24,11.19,759.0,0,0,0.302,RENT,debt_consolidation,1
